track,seed,strategy,n_labels,macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ea,f1_ew,f1_lpv,f1_rr,f1_sn,f1_yso
a,0,random,168,0.6751107144157671,0.8559885116841717,0.6536104004316613,0.9323934762863799,0.03383458646616541,0.8447211360362215,0.7089560752994866,0.8461178983910809,0.9330244163250757,0.6124070751089464,0.7646193453475543,0.399922420480993
a,0,random,183,0.6933306904566591,0.8658854436479542,0.6819250163211419,0.9338050718478841,0.04170444242973708,0.8462480857580398,0.6975463794135248,0.8548888986282158,0.9460787869994196,0.6090030638699033,0.7434161023325809,0.5672853828306265
a,0,random,198,0.692385554676585,0.864785354485227,0.6816223202815064,0.9350298210735587,0.04461942257217848,0.8458627390815179,0.7018001978239367,0.8537393326459426,0.942986785976289,0.6134177809054656,0.7459499263622975,0.5480639856480789
a,0,random,213,0.68988346860649,0.8632939462168929,0.678957494610668,0.9308562648414583,0.038679245283018866,0.8433710691823899,0.6986050219210841,0.857256250826829,0.9417883359969662,0.6036918869644485,0.7459172047094569,0.5487859377327573
a,0,random,228,0.692451069691129,0.864027165481584,0.6841579245461396,0.9321259779975376,0.05848563968668407,0.8448422421121056,0.6892637172416569,0.8527761402589463,0.9459233702560378,0.6140605789650162,0.7450085567598402,0.549573403942336
a,0,random,243,0.6888424234260293,0.8616830992067639,0.6809831691278384,0.9304604110243747,0.051830985915492955,0.8451916341439007,0.686178201745484,0.8520854704585634,0.9430989889489771,0.6217179902755268,0.7429764616552772,0.5260416666666666
a,0,random,258,0.6909960460694716,0.8610566692976539,0.6839663707048227,0.9330578019750829,0.05070118662351672,0.8455541300700681,0.6835890927272028,0.8393419041625461,0.9439197220029578,0.6423884514435696,0.7484615384615385,0.5319505871587616
a,0,random,273,0.6894104322378879,0.8598561008610066,0.6836921404789547,0.9300457347385166,0.044372294372294376,0.8449724141358914,0.6743404137494561,0.8434450949086394,0.9433096291996227,0.6331354560172693,0.7584641573671269,0.532608695652174
a,0,random,288,0.7095271790119241,0.8656216093341241,0.7140845897409499,0.9278774215430042,0.11869995289684408,0.8512413722056248,0.6812762384550798,0.8593537818205332,0.9433794187959604,0.6798750942177237,0.8074659492180931,0.5165753819544537
a,0,random,303,0.7160329838376918,0.8693655378186789,0.7211933712476237,0.9325867238537757,0.12432432432432433,0.8527139820623153,0.6855389088559545,0.8539493293591655,0.9484739087627174,0.684594447468699,0.8127503337783711,0.549364896073903
a,0,random,318,0.7236619992323247,0.8762595855357926,0.7230191185667312,0.9566713713965314,0.12906356137797187,0.8524115090043469,0.6823643646073553,0.8523650053625758,0.9531503311076306,0.6881767955801105,0.8119211988550261,0.5868338557993731
a,0,random,333,0.7188836771071784,0.8751815436924463,0.7122926369980114,0.9564141716759765,0.13524185587364265,0.8526851217842121,0.6767859294060956,0.8506626227994989,0.9546026699988056,0.695554809091927,0.7557150954090308,0.5922908179254153
a,0,random,348,0.7242020664818751,0.8784219622821948,0.7182452099438714,0.9602710551790901,0.1463687150837989,0.8670161133760435,0.6860432121285824,0.8534548546758826,0.9541769053075274,0.6889408620113598,0.7628443782576322,0.5987025023169601
a,0,random,363,0.729663337831122,0.8794972391272458,0.7201548098980611,0.9561900358340076,0.15156897572528122,0.8814263625821415,0.6845046294407962,0.8536749538595158,0.9541140986500901,0.7055972302365839,0.7790220231429638,0.6008717310087173
a,0,random,378,0.7316608063955043,0.8794555419294713,0.7201992420330607,0.9540943648076142,0.1501466275659824,0.8804132670303674,0.692859394703657,0.8461521667940182,0.9546985734008283,0.7235841081994928,0.7820728291316527,0.600925925925926
a,0,random,393,0.7347142052911616,0.8806411762278599,0.7227518350538303,0.9530242911061647,0.16723549488054607,0.8841545893719807,0.6946093564473996,0.846294442752078,0.9563920846755637,0.7348791559317875,0.7816135084427768,0.5942249240121581
a,0,random,408,0.7389198194157189,0.8870493094355268,0.7241280730309438,0.9564799692573734,0.1595166163141994,0.8830243197688418,0.7257052688296194,0.8600302518797817,0.9579641116526363,0.7377090092338408,0.7801659125188537,0.5896829152863228
a,0,random,423,0.7442844693077383,0.8886454001471014,0.7323874539233708,0.9542782495101241,0.16706730769230768,0.882350149494566,0.726790450928382,0.8599609845911054,0.9598711731388591,0.7649588401523528,0.7762660619803476,0.6070170062815995
