track,seed,strategy,n_labels,macro_f1,weighted_f1,balanced_acc,f1_agn,f1_cep,f1_cv,f1_ecl,f1_lpv,f1_rr,f1_yso
b,0,quota,734,0.785727729707564,0.9329842954751262,0.7939084024080086,0.9133192389006343,0.41042345276872966,0.6979166666666666,0.9639132718133393,0.9614229372894194,0.7737544241764226,0.7793441163377356
b,0,quota,749,0.7878404948089706,0.9326375504259661,0.790891982023134,0.9125585355470412,0.3719806763285024,0.7444444444444445,0.9643714011516314,0.9588517247701616,0.7790999863219806,0.7835766950990314
b,0,quota,764,0.7942065775216073,0.9347836452156796,0.7982955069293757,0.9278261619384324,0.3648960739030023,0.7640449438202247,0.9644854208829923,0.958563753112305,0.7759547773335171,0.8036749116607774
b,0,quota,779,0.7897170012631494,0.9348810784843247,0.7998423471495608,0.927177370819362,0.36459114778694673,0.7272727272727273,0.9645874528132302,0.9577775443755908,0.7805616740088106,0.8060510917653775
b,0,quota,794,0.7972373484806787,0.9365847264468756,0.804819534539378,0.9320083682008368,0.4,0.7311827956989247,0.9643194317483629,0.9604292070138707,0.7736500483358653,0.8190715883668904
b,0,quota,809,0.7875384541297502,0.9339560064623099,0.7994473715468678,0.9406949403465993,0.3435934144595562,0.7329842931937173,0.9622297862176042,0.9574680616161085,0.7536108751062022,0.822187807968464
b,0,quota,824,0.7791357571409151,0.9293721068512799,0.795513817137447,0.9152227199729525,0.37538940809968846,0.71,0.9630370525184367,0.9542310444438555,0.7609370589895569,0.7751330159619154
b,0,quota,839,0.7754905288496524,0.9293486896181015,0.7962061730654282,0.9201321250105869,0.3733133433283358,0.6796116504854369,0.962345844904297,0.9534865230182078,0.7583380440927078,0.7812061711079944
b,0,quota,854,0.7810297706010324,0.9303337904536275,0.7948583384698514,0.9151540734487126,0.3650242886884108,0.7253886010362695,0.9659496077965296,0.951153396406931,0.7735792918774175,0.7709591349529561
b,0,quota,869,0.7678910152924221,0.9290660037773671,0.7925944383471327,0.9114587737843551,0.33657858136300417,0.6666666666666666,0.9648906270911713,0.9508257660241092,0.773593265396544,0.7712234267211038
b,0,quota,884,0.7651955045318563,0.9280410069383215,0.7860486418876205,0.9061792571476482,0.3314993122420908,0.6729857819905213,0.965117661041122,0.9515145085141372,0.7753277711561383,0.7537442396313364
b,0,quota,899,0.7672717929573872,0.9310063866852649,0.7886536233032059,0.916737324063083,0.32175761871013464,0.6542056074766355,0.964863539794084,0.9537734847680713,0.7753882915173238,0.7841766843723791
b,0,quota,914,0.776366092874424,0.9334443900095643,0.7921085403976166,0.9102521008403361,0.4154929577464789,0.6283185840707964,0.9646187480480078,0.9628519599337487,0.7724568709101726,0.7805714285714286
b,0,prototype,14,0.44016505351493723,0.7244805688340551,0.5656853326013358,0.5937291527685123,0.08603552224213785,0.14029850746268657,0.7880427195309228,0.8257291107532654,0.3008913082490878,0.3464290535979479
b,0,prototype,29,0.3897738027994378,0.6485007629336881,0.4951717715332065,0.7402728650833754,0.10734345745787394,0.11001410437235543,0.6201284961335745,0.8842839887263455,0.15712401970990353,0.1092496881126359
b,0,prototype,44,0.49367488196756654,0.7426040715028919,0.5197544997702187,0.784245215595966,0.227792436235708,0.43548387096774194,0.8204169849033914,0.8238844078222016,0.2004458660463313,0.16345539220162542
b,0,prototype,59,0.5457290424931502,0.7458103159551989,0.5976944914978881,0.8809387051776483,0.2003577817531306,0.6225165562913907,0.8114567966716945,0.7949425017601502,0.2680745976326322,0.2418163581654053
b,0,prototype,74,0.5524686844737592,0.7692069441094929,0.6590176778661159,0.9221141649048625,0.16349908877896382,0.41295546558704455,0.7988266015532268,0.8476546051708166,0.31566548881036516,0.4065653765110347
b,0,prototype,89,0.6194187261291669,0.8129550973751493,0.6448011449981355,0.9068805822031095,0.20551378446115287,0.6857142857142857,0.8579840942185525,0.8832648589427554,0.3452495411240276,0.45132393624028455
b,0,prototype,104,0.6855307776528754,0.8470810707636217,0.7103633805177204,0.9402188658768201,0.2727895819054147,0.7485380116959064,0.8620353345591174,0.936077494552805,0.3449244819107833,0.6941316730692807
b,0,prototype,119,0.6670876566337041,0.8346360421696691,0.7008977730756888,0.8873131467995401,0.3707611152976639,0.6086956521739131,0.8406175539380487,0.9480780788627872,0.32150411280846064,0.6926439365555139
b,0,prototype,134,0.7095428471880869,0.8449318333300452,0.7378443759533424,0.9425144380275433,0.5633575464083939,0.5966850828729282,0.8413993882991773,0.9488840515093498,0.31629539212694535,0.7576640310722708
b,0,prototype,149,0.690074531081497,0.8342815483410569,0.7345544412248917,0.9170935306393474,0.5351437699680511,0.5789473684210527,0.8424765527218349,0.9270076948087136,0.3199505867819642,0.7099022142295156
b,0,prototype,164,0.7141718257540746,0.851832192133932,0.7374435057385612,0.9028086092076054,0.5488530161427357,0.6091954022988506,0.8451970382962031,0.9684418659104509,0.3193394042290477,0.8053674441936293
b,0,prototype,179,0.7357766438036878,0.8612149731234715,0.7432286163554672,0.9467673604715418,0.5761166818596172,0.6447368421052632,0.8494553519013763,0.9728022551680936,0.32355930878098366,0.8369987063389392
b,0,prototype,194,0.748567375032391,0.8628490204878105,0.7448398051610743,0.9642824848539651,0.5460060667340748,0.7222222222222222,0.8453253895508708,0.9763833011129108,0.31720018379537446,0.8685519769573187
b,0,prototype,209,0.7650605689627046,0.8867846212917342,0.755507892580464,0.9514207149404217,0.562874251497006,0.7397260273972602,0.8890462032186511,0.9764251812444583,0.38657056145675267,0.8493610429843811
b,0,prototype,224,0.7963150220948981,0.9159516384038967,0.7773297856899651,0.955068493150685,0.6222222222222222,0.7530864197530864,0.9344191129140906,0.976719962501953,0.47666390499861916,0.8560250391236307
b,0,prototype,239,0.8016024047602165,0.9125424021955916,0.7845733694717512,0.9391320509246353,0.6492248062015504,0.7924528301886793,0.9303245283018868,0.9775959985411348,0.4813437620207719,0.8411428571428572
b,0,prototype,254,0.8178192272454095,0.9310840655166147,0.7794507950353841,0.9243554632165455,0.6927272727272727,0.7397260273972602,0.9575755795164086,0.9760892116182572,0.609981515711645,0.8242795205304769
b,0,prototype,269,0.8237714242059088,0.9349880697248394,0.782035273602929,0.9408267533673943,0.6918714555765595,0.7346938775510204,0.9586144189593477,0.9776288097279601,0.6178365547643269,0.8449280994947532
b,0,prototype,284,0.8410017583145483,0.9376330510167279,0.803159763016634,0.9558460553981168,0.6803118908382066,0.8322981366459627,0.9591474765834567,0.9778239958403744,0.6169052488070893,0.8646795040886309
b,0,prototype,299,0.8393394770969074,0.9357656834665311,0.7971287602704706,0.9450083041151504,0.687374749498998,0.8427672955974843,0.9588884659307194,0.9781908817114965,0.6097435014632467,0.8534031413612565
b,0,prototype,314,0.8302577293321401,0.9367335479113104,0.7837609872078455,0.9555454130534002,0.6086021505376344,0.8375,0.959242894848127,0.9786593281063399,0.6040845575062701,0.8681697612732096
b,0,prototype,329,0.8415815812095738,0.9387394402445974,0.7942488131210703,0.9563629724301626,0.7082494969818913,0.8129032258064516,0.9607603055215439,0.9794516984861884,0.604143947655398,0.8691994215853819
b,0,prototype,344,0.8466557414495712,0.9413782763360878,0.8011312925181663,0.9575205104831358,0.6872427983539094,0.8354430379746836,0.9624290529203204,0.9800923630860751,0.631541346669048,0.8723210806598259
b,0,prototype,359,0.8421507642514843,0.9400112407125591,0.7959834319589755,0.9570462438311095,0.6659597030752916,0.8354430379746836,0.9614026898503369,0.9795268188227921,0.624331073849447,0.8713457823567289
b,0,prototype,374,0.85086545070198,0.941788005197116,0.8086153545276851,0.9521100917431192,0.7125506072874493,0.8354430379746836,0.9627461026128962,0.979935207440694,0.6475862068965518,0.8656869009584665
b,0,prototype,389,0.8413455183118607,0.9389474426742077,0.8010140117759661,0.9559346774929295,0.6574468085106383,0.8484848484848485,0.960466169146963,0.9795619674873243,0.6175228712174525,0.87000128584287
b,0,prototype,404,0.8456821995548855,0.9383772737196292,0.8107238415634679,0.9447059909535678,0.7245804540967423,0.8313253012048193,0.9603480349792731,0.9808093450146016,0.6177884615384616,0.8602178090967328
b,0,prototype,419,0.8405129817345263,0.9339431707817443,0.8048820366541386,0.9065823512503594,0.7214428857715431,0.8658536585365854,0.9610469546866757,0.9810266983323329,0.627150400272526,0.8204879232916616
b,0,prototype,434,0.834922961064969,0.9329508747412939,0.8019465187577663,0.8869565217391304,0.7239024390243902,0.8395061728395061,0.961997796547925,0.981028678792307,0.6503577966383758,0.8007113218731476
b,0,prototype,449,0.8514826674540383,0.941929726039544,0.8146206579508765,0.9581624282198523,0.72552783109405,0.825,0.9618144015930188,0.9807139497203784,0.6337078651685393,0.875452196382429
b,0,prototype,464,0.8521095934794866,0.9420273221277166,0.8144179261019617,0.9535331317019522,0.737247353224254,0.8176100628930818,0.9626819766249743,0.979606776824932,0.6481481481481481,0.8659397049390635
b,0,prototype,479,0.8473613713935755,0.9395138311176668,0.8107616210314454,0.9534734330549692,0.7302823758519961,0.8176100628930818,0.9600258276590748,0.9804146863738444,0.6219821036636839,0.8677411102583781
b,0,prototype,494,0.8583539861225475,0.9441553566288075,0.8256489915861825,0.9691988076957818,0.7511649580615097,0.8076923076923077,0.9608462173964357,0.980480284303222,0.6519795657726692,0.8871157619359058
b,0,prototype,509,0.8696793578629265,0.9481409307110199,0.8430682226505272,0.9678936420367188,0.7530981887511916,0.8301886792452831,0.9633058933861292,0.9798713859988498,0.7080366225839267,0.8853610930383865
b,0,prototype,524,0.8618039543552403,0.9447308709336627,0.8321069773839554,0.9702434625788999,0.7504835589941973,0.8176100628930818,0.9605288511420398,0.9798921296538723,0.6665657635840775,0.8873038516405135
b,0,prototype,539,0.8726216344698475,0.9484961257878377,0.8447415062571979,0.9682023486901535,0.7756653992395437,0.8301886792452831,0.9631865354307294,0.9811577159283941,0.6991176470588235,0.8908331156960042
b,0,prototype,554,0.8797928505092659,0.948347329441899,0.8585934087581258,0.9679110548675766,0.7847866419294991,0.8711656441717791,0.962214896251324,0.9818039215686275,0.698444412730127,0.892223382045929
b,0,prototype,569,0.8778000285959945,0.949538536282776,0.8488334419189558,0.9679869777536625,0.7853107344632768,0.85,0.9643688557405733,0.981281045751634,0.7035418236623964,0.892110762800418
b,0,prototype,584,0.874861724128116,0.9472062460002267,0.8470498312094433,0.9658235880699846,0.7830188679245284,0.8571428571428571,0.9628894092539348,0.9804383690784823,0.6892484500226826,0.8854705274043433
b,0,prototype,599,0.874452474209173,0.9497161669253807,0.8436646676552986,0.9695491099665673,0.7533718689788054,0.85,0.9637310311067598,0.982329757523556,0.7037037037037037,0.8984818481848185
b,0,prototype,614,0.876994800721889,0.9496460730520747,0.8467359862888898,0.9683315237061165,0.759884281581485,0.8641975308641975,0.9636048012581789,0.982768059647019,0.7019531832413896,0.898224224754837
b,0,prototype,629,0.874098667823886,0.9484547243927233,0.8447574272667128,0.9664490388103011,0.7682119205298014,0.85,0.9628585000890684,0.9824790113156385,0.6946428571428571,0.8940493468795355
b,0,prototype,644,0.8822949120523323,0.9527218878214693,0.8528816237619249,0.9679347826086957,0.7729007633587787,0.8571428571428571,0.9665191170791123,0.9825805778658601,0.7326440177252584,0.8963422685857653
b,0,prototype,659,0.8827861253327632,0.9515154582717292,0.8523923520487877,0.9654921903378133,0.7786116322701688,0.8780487804878049,0.966685872150571,0.9825000652009493,0.715541601255887,0.8926227356261486
b,0,prototype,674,0.8798661615288516,0.9504887748946504,0.8485548996886699,0.9710314953524051,0.7776726584673604,0.8658536585365854,0.9652677279305355,0.9819775175399703,0.6991818753933291,0.898078197481776
b,0,prototype,689,0.8853535976285949,0.9527465229016746,0.8562794864622697,0.9740037779976612,0.7822808671065034,0.8711656441717791,0.9660610012745651,0.9828288100208769,0.7187737137653665,0.902361369063412
b,0,prototype,704,0.8785963383969018,0.950366749290446,0.8481649613028609,0.9749078154510298,0.7727272727272727,0.8588957055214724,0.9643675950715163,0.9822309197651663,0.6945218198700093,0.902523240371846
b,0,prototype,719,0.8793124143637167,0.9499694252645731,0.8473957048114258,0.9767149150409062,0.7774594078319007,0.8658536585365854,0.9641918819188192,0.981987156059103,0.6858225449952636,0.9031573361634386
b,0,prototype,734,0.8808883609403407,0.9516109204091329,0.8440942909012344,0.9769320527780271,0.777992277992278,0.8641975308641975,0.9666838121831142,0.9813255217868913,0.6964138158981986,0.9026735150796786
b,0,prototype,749,0.88288341717117,0.9515096667157467,0.8480576249503547,0.9772360638107188,0.7866666666666666,0.8711656441717791,0.9669360764144012,0.9803839404970799,0.6982287700711802,0.8995667585663647
b,0,prototype,764,0.8821542379785259,0.9521044186831263,0.8473007058901699,0.9775784753363229,0.7873563218390804,0.8606060606060606,0.9672285194103483,0.9812367518907178,0.6977287909151637,0.9033447458519884
b,0,prototype,779,0.8802139117998088,0.9523188899892066,0.8455850962813015,0.9789822019497362,0.7874165872259294,0.8414634146341463,0.9666921448730009,0.9818286401547833,0.6976897689768977,0.9074246247841679
b,0,prototype,794,0.8908264035565331,0.9589020572559788,0.8611569409421611,0.9776466380543634,0.7902621722846442,0.8363636363636363,0.9720214605595708,0.981839086466853,0.7706936866718628,0.9069581444948014
b,0,prototype,809,0.8950885566147899,0.9589176301419529,0.8637970761413746,0.9796977014578302,0.7973609802073516,0.8606060606060606,0.9716624312983866,0.9822738545881738,0.7638584403382399,0.9101604278074866
b,0,prototype,824,0.8899679011400358,0.957105135372421,0.8611767715910378,0.9780288763339611,0.7913533834586466,0.8502994011976048,0.9703566944834208,0.9821232554492708,0.7503534956794973,0.9072602013778485
b,0,prototype,839,0.893690395734341,0.9580579001508743,0.8638667390953356,0.978689111747851,0.7973856209150327,0.8606060606060606,0.9710943385078947,0.9821185820349263,0.7575471698113208,0.9083918865173009
b,0,prototype,854,0.889400803127524,0.9573697541353695,0.8561846348458432,0.9789596203778315,0.7870722433460076,0.8466257668711656,0.9704159473536659,0.9822809951913025,0.7505148107080627,0.9099362380446334
b,0,prototype,869,0.8923760371096809,0.9579189636283963,0.8635189391714331,0.978167501789549,0.7947516401124649,0.8571428571428571,0.9711941443834484,0.9822497581889003,0.7546391752577319,0.9084871828928145
b,0,prototype,884,0.8926885112370219,0.9569220106511246,0.8598251509365887,0.9789784417210842,0.793233082706767,0.8727272727272727,0.9704361659817049,0.9821032005225343,0.7422747128296392,0.9090667021701504
b,0,prototype,899,0.8919094634544519,0.9577816159277965,0.8606125205954521,0.9800661482077412,0.7924528301886793,0.8571428571428571,0.9710142791883408,0.9820915783428183,0.750120831319478,0.9104777197912485
b,0,prototype,914,0.9007580547232853,0.959282270667673,0.8727000673313478,0.9797780959198282,0.818348623853211,0.8823529411764706,0.972521964738487,0.981933058325936,0.7627637300692544,0.9076079689798101
b,1,random,14,0.4703872336396945,0.7237785296369383,0.6346595802409978,0.6641553172993335,0.06171349767281503,0.11876988335100742,0.7580556269978322,0.8123309582666861,0.49584249259294655,0.3818428592972402
b,1,random,29,0.5599107905191256,0.8365591600247515,0.6529367273500493,0.7428667338032897,0.1373946856772521,0.11695906432748537,0.9255664402908829,0.8299311959345648,0.5970806940236849,0.5695767195767196
b,1,random,44,0.5523977541092604,0.8496656550852774,0.6062215013087557,0.8193405846363019,0.15789473684210525,0.15592203898050974,0.9265399456910104,0.898895590624914,0.42726580350342724,0.4809255784865541
b,1,random,59,0.5777608355051173,0.8632172945685352,0.6468714049966982,0.8596606356051374,0.10068399452804377,0.25287356321839083,0.9455477627201636,0.8849386265619816,0.380079183163159,0.6205420827389444
b,1,random,74,0.6075915053529953,0.8872551683615135,0.6568980466693269,0.8927062281829873,0.16930638995084654,0.2177121771217712,0.9478018405882948,0.9351711126251244,0.4268565615462869,0.6635862274556565
b,1,random,89,0.6531841140184463,0.9056616355489733,0.7023306224525522,0.8747386428435658,0.17578125,0.2647058823529412,0.9526553403825591,0.9439319040947421,0.6401842256764536,0.7202915527788625
b,1,random,104,0.6524351490983662,0.9047125148362583,0.7016454158710158,0.8709862385321101,0.2459123610202747,0.2190082644628099,0.9520912324016106,0.9458944359150828,0.6140406607369758,0.7191128506197
b,1,random,119,0.646399865724483,0.9022707009728297,0.6891074919287055,0.87613408461465,0.24633821571238348,0.21141649048625794,0.9502563351398857,0.9465902790611717,0.5754500818330606,0.7186135732239715
b,1,random,134,0.6888832533672948,0.9169280659797089,0.6854512752171035,0.9282182750412012,0.2812803103782735,0.328125,0.9520203119332608,0.9630384243659066,0.5693899393506957,0.8001105125017267
b,1,random,149,0.6785166382907991,0.9127510288775574,0.6723584489333486,0.9224082123370018,0.29056203605514314,0.3082706766917293,0.9500569664979305,0.9639743121182061,0.5210436107408113,0.7933006535947712
b,1,random,164,0.6907648274546935,0.9165321700795702,0.6776630077055804,0.9246462047417754,0.2824858757062147,0.33636363636363636,0.9504341744856927,0.9638541639481171,0.5845795945496843,0.7929901423877328
b,1,random,179,0.6971545770253492,0.9223207473449891,0.6861312547001843,0.9271511041876661,0.2756339581036384,0.32456140350877194,0.9551627852579565,0.9646434425163254,0.6386855376606475,0.7942438079424381
b,1,random,194,0.7309377379486216,0.9263634779261601,0.715359513274948,0.9316474253252703,0.4421416234887737,0.3675675675675676,0.9551984987978654,0.9681701064466596,0.6443976001297227,0.8074413438844926
b,1,random,209,0.7458873323906346,0.9327745483265296,0.7418001203099198,0.9308129932097633,0.4444444444444444,0.39215686274509803,0.9608827961119154,0.9662710805746408,0.7238066646652657,0.8028364849833148
b,1,random,224,0.7234577972595011,0.931452775931522,0.7062821487039389,0.9379512016814402,0.39761092150170646,0.2823529411764706,0.958108326834508,0.9676430075109805,0.6996053670086819,0.8209328151027208
b,1,random,239,0.7368738890131024,0.9343450867167826,0.7174233712450623,0.9422392554065152,0.39892183288409705,0.34615384615384615,0.9592732198598268,0.9700567483459296,0.7031299399304458,0.8383423805110553
b,1,random,254,0.7352044839653696,0.9367308890651731,0.7138265737414607,0.94313832695462,0.3535811423390752,0.35294117647058826,0.9622708143264957,0.969812602911581,0.7262605376173056,0.8384267871379218
b,1,random,269,0.7392427368898108,0.9362418339542943,0.7222933621567603,0.9301895515487748,0.4014084507042254,0.3558282208588957,0.9639345227580521,0.969524307370622,0.7217461600646726,0.8320679449234333
b,1,random,284,0.7430666150441246,0.934793959675332,0.7227141394391641,0.9292649098474342,0.417036379769299,0.3950617283950617,0.9636160910771397,0.9698047109879481,0.6998654104979811,0.8268170747340085
b,1,random,299,0.7488622705847924,0.9345419680947858,0.7283248512890974,0.9262432482771465,0.41798941798941797,0.4375,0.9638928812366175,0.9689489819982706,0.7071488645920943,0.8203125
b,1,random,314,0.7621785368542755,0.9377232868293655,0.7299006201622131,0.9312286531893289,0.484736355226642,0.43795620437956206,0.964158759070478,0.9726812992023356,0.7074761665830407,0.8370123203285421
b,1,random,329,0.7718773806714161,0.9367948820604858,0.732415730619264,0.9313680331644404,0.4714686623012161,0.53125,0.964167180662026,0.971491170870393,0.7080808080808081,0.8253158096210285
b,1,random,344,0.7722353216655075,0.9368072396849885,0.7372682142045349,0.9341790770362199,0.48450704225352115,0.5217391304347826,0.9638975383349979,0.9714956930305403,0.7023131076097888,0.8275156629587009
b,1,random,359,0.795742194224635,0.9398632702734667,0.7681695742163818,0.9351698806244261,0.5059144676979072,0.6258503401360545,0.9650962962962963,0.971523851705182,0.7375364319680933,0.8291040911444847
b,1,random,374,0.7782163280898574,0.9389553109626744,0.7480597238894252,0.9416278432447246,0.4940530649588289,0.524822695035461,0.96448620221001,0.9713690786048933,0.7146675051092596,0.8364879074658255
b,1,random,389,0.7719081460157738,0.9408475115373752,0.7403340353515598,0.9522012578616352,0.48450704225352115,0.460431654676259,0.9651504631339469,0.9706279891869412,0.7252231094410522,0.8452155055570615
b,1,random,404,0.7768103584439618,0.9388499051300802,0.7448993021827798,0.9529803110671582,0.5084745762711864,0.49624060150375937,0.962829452783359,0.9712769278801124,0.7001733102253033,0.8456973293768546
b,1,random,419,0.7710774580257753,0.9390472693102263,0.7368196159186245,0.9555396199354608,0.5046382189239332,0.453125,0.9626586674153651,0.9709368826037226,0.7010503213669854,0.8495934959349594
b,1,random,434,0.7639041775863198,0.9380704935350614,0.7298786504866561,0.9529380005399082,0.4890162368672397,0.4251968503937008,0.9621613619541081,0.9703684483653348,0.708613317043372,0.8390350279405752
b,1,random,449,0.7860225711991617,0.9404904505820904,0.7530899272678848,0.9548972511342407,0.5143918291550603,0.5333333333333333,0.9636902996143577,0.9709045565542682,0.7199517418187302,0.8449889867841409
b,1,random,464,0.770132290842944,0.9408614149813673,0.7429477516774892,0.9565990750622554,0.5099099099099099,0.4186046511627907,0.963449033522373,0.9717158037295551,0.7192353643966547,0.8514121981170691
b,1,random,479,0.7834668762306319,0.9418452177625658,0.7579124835126463,0.9543620550524523,0.4823209428830462,0.5285714285714286,0.9651859673125828,0.9707276420646909,0.7383259911894273,0.8447741065407957
b,1,random,494,0.7583464161166821,0.9414762223003454,0.7278221599445811,0.9540055371974636,0.36722606120434353,0.448,0.9652849894668131,0.9693520597295463,0.7578823874468397,0.8466738777717685
b,1,random,509,0.7584873776359314,0.9424675996691462,0.7308779111564631,0.9564597987712581,0.383756345177665,0.42105263157894735,0.965559217362905,0.9695846278359398,0.7648428405122235,0.8481561822125814
b,1,random,524,0.7638682108333478,0.9434131874495145,0.7356499681893345,0.9573535985695127,0.3889479277364506,0.44755244755244755,0.9658626480598035,0.9711600861822807,0.7660503712330762,0.8501503964998632
b,1,random,539,0.7688243446027967,0.9446757831936494,0.7378860885253861,0.9565917837644321,0.39383938393839385,0.46808510638297873,0.9673496089684499,0.9713011692116247,0.7766821345707656,0.8479212253829321
b,1,random,554,0.7646372970134573,0.9432627517597423,0.7337440983429646,0.9574848160057163,0.3875802997858672,0.45925925925925926,0.9653233364573571,0.9726798640479465,0.7566320645905421,0.8535014389475126
b,1,random,569,0.7635846074322848,0.9432224942704952,0.7333249654630679,0.9562265499374665,0.3660130718954248,0.47058823529411764,0.9653098293779591,0.9728019912364853,0.7588876146788991,0.8552649596056415
b,1,random,584,0.7609556668190379,0.9448583484033231,0.7338150585593961,0.9557363855852633,0.3611738148984199,0.43661971830985913,0.9667516132397431,0.9726829773999586,0.7782985371396108,0.8554266211604096
b,1,random,599,0.7596879733219335,0.944081640934906,0.7308142510488562,0.9555098021663235,0.3564356435643564,0.44274809160305345,0.9664487627235008,0.9725274725274725,0.7722689075630252,0.851877133105802
b,1,random,614,0.781056026354568,0.9457938625567955,0.7463106682390396,0.9555654894948592,0.4137191854233655,0.5263157894736842,0.9680820958877586,0.9719200082892965,0.7811331607707794,0.850656455142232
b,1,random,629,0.7782483170198826,0.9444135289003844,0.7499016353402045,0.9536257833482542,0.35690968443960824,0.5694444444444444,0.9663735280965867,0.9729365058771634,0.770416904625928,0.8580313683071931
b,1,random,644,0.7758022135232423,0.9460606664279814,0.7457621788808175,0.9542495317934541,0.39107332624867164,0.5037037037037037,0.9676457432533174,0.9730951020620163,0.7850227790432802,0.8558253085582531
b,1,random,659,0.7882788305159891,0.9506213912750782,0.7575780051195039,0.954703212601228,0.4008667388949079,0.5390070921985816,0.9715689924789634,0.9744802494802495,0.8175328383780697,0.8597926895799236
b,1,random,674,0.7844585315712849,0.9508889553832377,0.7536515004572191,0.9550852754710242,0.38020247469066365,0.524822695035461,0.9719843314815091,0.9737798546209762,0.8226059654631083,0.8627291242362526
b,1,random,689,0.7903566584762853,0.9508438456696401,0.7606869686833607,0.9566150818498971,0.39912758996728465,0.5517241379310345,0.9717638648954549,0.9739821354383049,0.816771970132108,0.8625118291199135
b,1,random,704,0.789831121880794,0.9515788577648584,0.7593843031842376,0.9536364451618689,0.3762597984322508,0.5594405594405595,0.972326014142166,0.9745841995841996,0.8248133256748995,0.8677575107296137
b,1,random,719,0.8121685782203475,0.9527545032768854,0.7936598684530564,0.9555375909458367,0.3855693348365276,0.7011494252873564,0.9732653698117133,0.9751062221411255,0.8307336799537839,0.8638184245660881
b,1,random,734,0.8097614979084674,0.9525403448942323,0.7907322448554318,0.9540591567023285,0.39590443686006827,0.6781609195402298,0.9733105345327485,0.9750039056397438,0.8285590902547862,0.8633324418293662
b,1,random,749,0.8086945191388498,0.9525187008300253,0.7876948291418139,0.9561781609195402,0.35157159487776485,0.7065868263473054,0.9729199196966317,0.974998044685455,0.8305060584461867,0.8681010289990645
b,1,random,764,0.81666401552084,0.9530760887710368,0.7904958562434165,0.9564904062697054,0.39260969976905313,0.7239263803680982,0.9736259490943671,0.9748717548108221,0.8319352039340469,0.8631887143997871
b,1,random,779,0.8187291050949045,0.953568594946812,0.7913821082417813,0.9566861773975687,0.38497652582159625,0.7375,0.9736838194867528,0.9750678072188609,0.8366819747416763,0.8665074309978769
b,1,random,794,0.8200169461605501,0.9527416376920098,0.794788756539958,0.9546685931009572,0.41555555555555557,0.7317073170731707,0.9735259617811697,0.9746184948480501,0.8297563805104409,0.8602863202545069
b,1,random,809,0.8127054509063518,0.9518676710416306,0.786626208842846,0.9538600451467268,0.3707093821510298,0.7283950617283951,0.9731687047370295,0.9741583874416543,0.8310104529616724,0.8576361221779548
b,1,random,824,0.8144215321055753,0.9527027199957354,0.789979897017786,0.9552669552669553,0.4023529411764706,0.7023809523809523,0.9732063379027951,0.9749008557712378,0.8265736298880652,0.8662690523525514
b,1,random,839,0.8156686254213424,0.9530382750500302,0.78578630185878,0.955062263129399,0.3857493857493858,0.7204968944099379,0.9737161821791567,0.9742331288343559,0.8366720280742799,0.8637504955728823
b,1,random,854,0.8116842838518455,0.9528698927100557,0.7851839218893113,0.9555515565952852,0.38369304556354916,0.6951219512195121,0.9733319497769015,0.9745291151806473,0.833284841431481,0.8662775271955426
b,1,random,869,0.8182550607249892,0.9535178878750891,0.7928972352784339,0.9577819785759294,0.42193087008343266,0.6982248520710059,0.9732463295269168,0.9745758287653354,0.833212367542459,0.8688131985098456
b,1,random,884,0.8040727117390297,0.9529129224634858,0.7732837917341845,0.9546354635463546,0.3870967741935484,0.6375,0.9738151658767773,0.973887209423538,0.8352456604883789,0.8663287086446104
b,1,random,899,0.8120547991434476,0.9536680503062772,0.7856664064548307,0.9558638083228247,0.38633686690223795,0.6867469879518072,0.9741014016060687,0.9744151474845474,0.8399941443419704,0.866925237394677
b,1,random,914,0.8079146924901268,0.9540304897736755,0.7775094555082062,0.956169561695617,0.3724304715840387,0.6666666666666666,0.9744296704762752,0.9747807302917524,0.8430113802159322,0.8679143665006059
b,1,uncertainty,14,0.4703872336396945,0.7237785296369383,0.6346595802409978,0.6641553172993335,0.06171349767281503,0.11876988335100742,0.7580556269978322,0.8123309582666861,0.49584249259294655,0.3818428592972402
b,1,uncertainty,29,0.4932086611932057,0.7171928582789058,0.6006582763886702,0.6614957166010651,0.07230723072307231,0.27728613569321536,0.6819247515909345,0.931057158639556,0.2713333764637381,0.5570562586408593
b,1,uncertainty,44,0.4992488945701738,0.6540323040941979,0.6209800919015417,0.8620454323876378,0.1342281879194631,0.1839080459770115,0.5144391920928234,0.9386560281850681,0.22361462916055638,0.6378507462686567
b,1,uncertainty,59,0.5067614406360917,0.6644439554021765,0.6234522666899133,0.812863705972435,0.1575943810359965,0.1981981981981982,0.5339446827392398,0.9474073487069763,0.20379867046533715,0.693523097334459
b,1,uncertainty,74,0.6715561468800155,0.9026099286404531,0.658421487388199,0.93334549101851,0.4270676691729323,0.23423423423423423,0.9445997570293175,0.9509404182559515,0.460093896713615,0.7506115617355479
b,1,uncertainty,89,0.6527548858499375,0.8965889296089953,0.6447932036896639,0.9301182893539581,0.2665021591610117,0.2803738317757009,0.9333392299074238,0.957362406410088,0.40681362725450904,0.7947746570868713
b,1,uncertainty,104,0.6177973949979139,0.8683824027952567,0.7304039241461553,0.9477578273030768,0.2718808193668529,0.13859275053304904,0.8921796748593882,0.9398675496688742,0.35088142960637525,0.7834217136477812
